Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Calibration Factor,Calibration Image,Camera,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Image File,Image Height,Image Width,Image X,Image Y,Intensity,Length,Original Reference ID,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
465,1.3831,1.3831,0.1485,187.5556,144.1667,150.9444,0.5544,1,1,438,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7907,0.6380,0.0853,1.5673,15.4556,0.5455,2024-04-08,1.3270,3.8038,1.3270,35.9444,26.2190,2.5282,-35.0000,75.0000,0.0000,1.7047,0.0000,0.3955,3.7400,1.4793,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,17,26,811,578,157.7778,6.3756,D59570F7-F2E4-4085-9868-2E88636BF60C,2,10.4385,1.3010,0.8048,1.0470,0.6754,0.0000,0.0000,0.0000,4.1973,444,0.0000,0,0.0000,0.0000,2840.0000,0.8083,11:11:25,2024-04-08T11:11:25.537,0.6511,1.223636e+00,2.881719e+01,1.1088
466,2.7662,2.7662,0.2783,202.0833,136.7222,137.0556,0.5544,1,1,616,313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6069,0.5265,0.2433,1.8995,15.7903,0.6606,2024-04-08,1.8767,3.9270,1.8767,54.6538,26.2810,3.6968,50.0000,-30.0000,0.0987,0.9102,0.0000,0.2705,6.3957,1.7301,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,25,20,839,578,156.2778,5.8212,FFF3126F-A5EC-46BF-A35E-18632076EA13,2,16.2515,1.4781,0.6782,1.0024,1.0292,0.0000,0.0000,0.0000,5.9377,445,0.0000,0,0.0000,0.0000,5626.0000,0.7155,11:11:25,2024-04-08T11:11:25.596,0.5221,3.460965e+00,3.170891e+01,1.6632
467,280.6442,307.3242,0.7867,178.3068,125.2299,125.4350,0.5544,1,1,817,138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5655,0.3940,0.8753,2.5379,76.6818,0.8544,2024-04-08,18.9031,23.2078,19.7812,89.7657,26.2810,5.8007,0.0000,-30.0000,0.9273,0.5189,0.0000,0.1724,47.5469,8.1968,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,57,59,861,578,141.1231,24.6708,34179DD6-E688-4070-9122-BD1104B27AB5,1,111.4873,1.4238,0.7035,1.0016,1.4539,0.0000,0.0000,0.0000,16.7203,445,0.0000,0,0.0000,0.0000,165114.0000,0.3919,11:11:25,2024-04-08T11:11:25.596,0.1855,3.536697e+03,6.544863e+03,20.7900
468,1.6136,1.6136,0.1738,202.6190,145.1429,142.9524,0.5544,1,1,670,601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7935,0.5944,0.0824,1.6825,17.0254,0.3784,2024-04-08,1.4334,4.3582,1.4334,30.0526,26.5160,2.9462,-25.0000,70.0000,0.0000,1.5892,0.0000,0.3394,4.3608,1.4801,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,20,26,922,578,162.0476,6.9300,8F1C1D63-ACE0-486A-AA28-8AD3060E6728,2,11.6818,1.3960,0.7055,0.9849,0.6861,0.0000,0.0000,0.0000,3.0934,449,0.0000,0,0.0000,0.0000,3403.0000,0.7856,11:11:25,2024-04-08T11:11:25.832,0.6711,1.541958e+00,4.334311e+01,1.3860
469,9.8312,9.8312,0.4112,168.1720,131.4409,134.7204,0.5544,1,1,1001,476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4676,0.3951,0.4724,2.5308,22.6307,0.7530,2024-04-08,3.5380,6.0214,3.5380,40.2449,26.5160,5.7777,-70.0000,20.0000,0.5986,0.6255,0.0000,0.1731,12.8512,2.2243,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,28,24,950,578,142.8172,8.0388,9DC93D73-A797-44A9-BC9C-B987ABA3D3B6,2,30.1509,1.2795,0.8011,1.0250,1.3323,0.0000,0.0000,0.0000,7.9663,449,0.0000,0,0.0000,0.0000,13282.0000,0.2143,11:11:25,2024-04-08T11:11:25.832,0.4124,2.318870e+01,1.143118e+02,2.4948
470,1.5368,1.5368,0.1769,185.2500,129.5500,141.6500,0.5544,1,1,843,182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7941,0.5240,0.0816,1.9082,17.6159,0.3846,2024-04-08,1.3988,4.5276,1.3988,59.7368,26.5160,3.7265,-35.0000,50.0000,0.0000,1.5638,0.0000,0.2683,4.7862,1.2844,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,23,26,976,578,147.6000,7.4844,6ACE41C0-94D6-4AC5-B2E2-8E511C027DCC,2,12.1411,1.4299,0.7646,1.0934,0.6892,0.0000,0.0000,0.0000,12.4354,449,0.0000,0,0.0000,0.0000,2952.0000,0.7485,11:11:25,2024-04-08T11:11:25.832,0.6910,1.433140e+00,4.859625e+01,1.3860
471,18.9120,18.9120,0.7930,176.8500,108.2214,99.4071,0.5544,1,1,403,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7357,0.7094,0.8769,1.4096,22.2575,1.0000,2024-04-08,4.9071,5.9752,4.9071,98.0682,26.5160,1.9030,-75.0000,10.0000,0.3058,0.7658,0.0000,0.5255,9.0491,4.7552,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,25,25,1004,578,127.7286,6.9300,57FA7110-C5F9-4BAE-A9FA-A002A555A52E,1,27.6086,1.6341,0.5621,0.9186,1.2404,0.0000,0.0000,0.0000,22.1443,449,0.0000,0,0.0000,0.0000,17882.0000,0.6068,11:11:25,2024-04-08T11:11:25.832,0.1788,6.186845e+01,1.117007e+02,5.2668
472,1.3831,1.3831,0.2231,195.3889,147.8333,150.6667,0.5544,1,1,603,617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6601,0.3530,0.0760,2.8329,17.1770,0.3186,2024-04-08,1.3270,4.2966,1.3270,28.0000,26.5780,6.7517,-50.0000,60.0000,0.0000,1.1339,0.0000,0.1481,6.1117,0.9052,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,22,25,1031,578,162.2778,6.9300,58882A45-4FAE-4C1B-AC98-39ED39C67040,2,14.0339,1.3217,0.7711,1.0192,0.8170,0.0000,0.0000,0.0000,3.6637,450,0.0000,0,0.0000,0.0000,2921.0000,0.4876,11:11:25,2024-04-08T11:11:25.890,0.6911,1.223636e+00,4.153110e+01,1.6632
473,1.6136,1.6136,0.1680,204.4286,137.3333,143.2381,0.5544,1,1,415,422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6861,0.4620,0.0747,2.1645,18.4788,0.3818,2024-04-08,1.4334,4.7278,1.4334,34.9048,26.6410,4.5816,50.0000,-35.0000,0.0000,1.3763,0.0000,0.2183,5.4380,1.1869,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,27,22,1058,578,158.0000,7.4844,9FD623A4-5207-4A61-8F1C-2D9EC5D79C4C,2,13.2499,1.4886,0.7007,1.0430,0.7170,0.0000,0.0000,0.0000,4.2873,451,0.0000,0,0.0000,0.0000,3318.0000,0.6492,11:11:25,2024-04-08T11:11:25.949,0.6968,1.541958e+00,5.533194e+01,1.3860
474,2.7662,2.7662,0.5288,190.4722,142.6667,147.9444,0.5544,1,1,585,132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7801,0.3417,0.1246,2.9264,22.0294,0.2951,2024-04-08,1.8767,5.8366,1.8767,34.9677,26.6410,7.0516,-70.0000,0.0000,0.1802,0.8473,0.0000,0.1418,8.8332,1.2527,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,28,23,1082,578,157.4722,7.4844,027B1F6E-38E0-4926-A9C5-B07BCECCBD28,3,20.1717,1.3351,0.7767,1.0370,0.9157,0.0000,0.0000,0.0000,4.4252,451,0.0000,0,0.0000,0.0000,5669.0000,0.0000,11:11:25,2024-04-08T11:11:25.949,0.6785,3.460965e+00,1.041066e+02,4.1580
475,1.6905,1.6905,0.2698,191.6364,142.0455,148.4091,0.5544,1,1,518,721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8088,0.3706,0.1041,2.6985,17.0151,0.3411,2024-04-08,1.4671,4.2350,1.4671,27.8750,26.6870,6.3195,-80.0000,40.0000,0.1230,0.8905,0.0000,0.1582,6.5369,1.0344,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,25,23,1107,578,157.5455,5.8212,852DC7CD-6349-4F01-B90D-F73A8807E380,2,15.1427,1.3491,0.7744,1.0448,0.8900,0.0000,0.0000,0.0000,3.9281,452,0.0000,0,0.0000,0.0000,3466.0000,0.7050,11:11:26,2024-04-08T11:11:26.008,0.6536,1.653398e+00,3.977030e+01,1.6632
476,9.8312,9.8312,0.5256,191.5699,138.6882,132.8172,0.5544,1,1,657,69,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3771,0.5868,0.5456,1.7042,25.3141,0.6549,2024-04-08,3.5380,6.8992,3.5380,42.3421,26.7500,3.0230,55.0000,-50.0000,0.0000,1.0437,0.0000,0.3308,9.2957,3.0750,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,30,27,1132,578,153.8172,9.7020,75B1858D-1D94-41ED-9333-146C6B585CCC,2,24.7414,1.3813,0.6933,0.9577,0.9774,0.0000,0.0000,0.0000,6.4424,453,0.0000,0,0.0000,0.0000,14305.0000,0.1377,11:11:26,2024-04-08T11:11:26.067,0.4872,2.318870e+01,1.719471e+02,3.0492
477,1.7673,1.7673,0.2197,197.6957,138.3913,145.8696,0.5544,1,1,571,355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6682,0.4821,0.1206,2.0743,15.8796,0.4510,2024-04-08,1.5001,3.8654,1.5001,47.2273,26.8750,4.2831,-60.0000,60.0000,0.0000,1.0579,0.0000,0.2335,5.5026,1.2847,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,22,24,1161,578,157.0000,5.8212,26E7EF76-76C2-4501-8B7C-5301EC143AA2,2,13.5746,1.4285,0.7378,1.0540,0.8548,0.0000,0.0000,0.0000,5.1920,455,0.0000,0,0.0000,0.0000,3611.0000,0.4667,11:11:26,2024-04-08T11:11:26.184,0.6119,1.767402e+00,3.024001e+01,1.3860
478,2.3820,2.3820,0.2264,193.3226,133.3871,132.1613,0.5544,1,1,900,281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6726,0.4641,0.1610,2.1545,16.5236,0.5536,2024-04-08,1.7415,4.0964,1.7415,45.4583,26.9370,4.5487,40.0000,-45.0000,0.0326,0.9684,0.0000,0.2198,6.5833,1.4473,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,24,22,1187,578,151.1290,6.3756,3B7B80D2-3B33-4A7E-9856-D8C8D0A8C244,2,16.0613,1.4493,0.6836,0.9908,0.9720,0.0000,0.0000,0.0000,5.8351,456,0.0000,0,0.0000,0.0000,4685.0000,0.4634,11:11:26,2024-04-08T11:11:26.244,0.5749,2.765579e+00,3.599198e+01,1.6632
479,1.4600,1.4600,0.4302,177.4211,137.2632,134.6316,0.5544,1,1,163,103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7335,0.3627,0.1509,2.7570,13.8968,0.4130,2024-04-08,1.3634,3.3264,1.3634,30.4167,26.9370,6.5078,20.0000,-90.0000,0.3082,0.7644,0.0000,0.1537,6.1648,0.9473,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,18,23,1211,578,149.0000,4.7124,6884EC8E-4449-450F-8FA7-39FFEC8CADED,2,14.2242,1.2926,0.7588,0.9808,1.0236,0.0000,0.0000,0.0000,3.3717,456,0.0000,0,0.0000,0.0000,2831.0000,0.7642,11:11:26,2024-04-08T11:11:26.244,0.5901,1.327009e+00,1.927179e+01,2.2176
480,2.8431,2.8431,0.2952,186.4054,144.7838,147.9459,0.5544,1,1,480,185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5693,0.4341,0.4211,2.3037,13.8931,1.0000,2024-04-08,1.9026,3.2340,1.9026,29.9655,26.9840,5.0388,0.0000,-65.0000,0.4373,0.6958,0.0000,0.1985,7.5699,1.5023,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,17,24,1236,578,157.6757,5.2668,FE39009A-1EF3-44FE-B895-1BEF1D751633,1,18.1444,1.2875,0.7937,1.0218,1.3060,0.0000,0.0000,0.0000,5.4824,457,0.0000,0,0.0000,0.0000,5834.0000,0.2276,11:11:26,2024-04-08T11:11:26.302,0.4117,3.606169e+00,1.771000e+01,1.3860
481,2.2284,2.2284,0.1611,206.7241,133.2414,133.9310,0.5544,1,1,476,98,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4725,0.2753,0.2005,3.6327,15.9515,0.8169,2024-04-08,1.6844,3.8962,1.6844,30.7419,27.0470,9.3050,-80.0000,20.0000,0.3142,0.7609,0.0000,0.1075,9.1071,0.9787,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,26,17,1262,578,155.2759,6.9300,520D90B9-89AA-4C46-8D17-948F30FCEC8B,1,20.1717,1.5515,0.6479,1.0052,1.2646,0.0000,0.0000,0.0000,3.1720,458,0.0000,0,0.0000,0.0000,4503.0000,0.1481,11:11:26,2024-04-08T11:11:26.360,0.5677,2.502306e+00,3.096866e+01,1.1088
482,1.9978,1.9978,0.2229,191.9231,131.7308,133.5385,0.5544,1,1,315,589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6410,0.5198,0.1917,1.9238,13.5738,0.7222,2024-04-08,1.5949,3.1262,1.5949,56.9565,27.2190,3.7792,-50.0000,45.0000,0.0434,0.9584,0.0000,0.2646,5.4956,1.4541,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,21,22,0,637,150.0000,5.2668,6D9DE333-B723-4F04-A81D-4FF74AA4BA6B,2,13.8994,1.4569,0.6958,1.0137,1.0240,0.0000,0.0000,0.0000,7.8250,461,0.0000,0,0.0000,0.0000,3900.0000,0.4167,11:11:26,2024-04-08T11:11:26.538,0.4898,2.124240e+00,1.599738e+01,1.3860
483,1.4600,1.4600,0.1925,186.4211,151.0000,153.4211,0.5544,1,1,463,478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8161,0.3494,0.0555,2.8623,20.2846,0.2550,2024-04-08,1.3634,5.3130,1.3634,24.7273,27.2190,6.8462,-65.0000,35.0000,0.0000,1.2714,0.0000,0.1461,6.3230,0.9236,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,28,24,24,637,161.8947,8.0388,4E000464-BE18-43DA-A16E-EDB65BA25D20,2,14.4932,1.2346,0.8230,1.0160,0.7145,0.0000,0.0000,0.0000,4.6892,461,0.0000,0,0.0000,0.0000,3076.0000,0.7960,11:11:26,2024-04-08T11:11:26.538,0.7434,1.327009e+00,7.852683e+01,1.6632
484,3.5346,3.5346,0.3111,191.3696,121.3261,120.3696,0.5544,1,1,946,833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5757,0.4959,0.4684,2.0166,14.3818,0.9892,2024-04-08,2.1214,3.3726,2.1214,62.5000,27.3440,4.0908,-75.0000,30.0000,0.4440,0.6925,0.0000,0.2445,7.6051,1.8591,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,22,20,50,637,142.1522,5.2668,273CF975-ED96-4905-8F11-95F7342F9600,1,18.9284,1.5773,0.6290,0.9921,1.3161,0.0000,0.0000,0.0000,7.8987,463,0.0000,0,0.0000,0.0000,6539.0000,0.4448,11:11:26,2024-04-08T11:11:26.655,0.3710,4.998966e+00,2.008598e+01,1.3860
485,3.6115,3.6115,0.3504,170.9574,134.9574,142.3830,0.5544,1,1,1019,916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1254,0.0542,7.9742,46.5833,0.1393,2024-04-08,2.1444,13.7060,2.1444,26.4516,27.4530,23.0083,-5.0000,80.0000,0.0000,1.1099,0.0000,0.0435,18.2311,0.7924,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,28,51,72,637,146.5532,20.2356,74670FEC-93DA-4998-963E-3E50FDB0E4E5,3,38.0470,1.2668,0.8329,1.0550,0.8168,0.0000,0.0000,0.0000,4.3750,465,0.0000,0,0.0000,0.0000,6888.0000,0.1266,11:11:26,2024-04-08T11:11:26.773,0.8435,5.162859e+00,1.348127e+03,6.3756
486,36.1456,36.1456,0.5025,152.7227,104.5864,108.7636,0.5544,1,1,1182,423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,0.4035,0.5044,2.4780,34.6735,0.7560,2024-04-08,6.7840,9.8714,6.7840,104.8333,27.4530,5.6066,-80.0000,15.0000,0.6335,0.6122,0.0000,0.1784,19.4709,3.4728,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,35,29,125,637,119.4273,11.9196,99B0F77A-4E68-4D53-B623-CB1E5004F8DD,1,45.8874,1.4603,0.7122,1.0399,1.3234,0.0000,0.0000,0.0000,16.5804,465,0.0000,0,0.0000,0.0000,26274.0000,0.3534,11:11:26,2024-04-08T11:11:26.773,0.3128,1.634734e+02,5.036570e+02,6.3756
487,1.3831,1.3831,0.2725,202.6667,144.3889,149.8889,0.5544,1,1,739,626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7915,0.3849,0.0917,2.5982,16.0889,0.3273,2024-04-08,1.3270,4.0502,1.3270,30.6087,27.5160,5.9958,-40.0000,40.0000,0.0000,1.1070,0.0000,0.1668,5.7595,0.9606,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,21,25,156,637,162.5556,6.3756,B18AA9AF-B228-431B-B4EE-9DA8607D9823,2,13.4401,1.4036,0.7396,1.0381,0.8354,0.0000,0.0000,0.0000,8.7383,466,0.0000,0,0.0000,0.0000,2926.0000,0.8481,11:11:26,2024-04-08T11:11:26.831,0.6724,1.223636e+00,3.478789e+01,1.6632
488,1.3831,1.3831,0.1412,179.2222,140.2222,142.2222,0.5544,1,1,800,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7017,0.4823,0.1233,2.0735,13.9154,0.7660,2024-04-08,1.3270,3.2186,1.3270,39.1000,27.5160,4.2805,-90.0000,0.0000,0.0000,1.1962,0.0000,0.2336,4.8664,1.1369,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,26,15,183,637,152.1111,5.8212,646722E5-CE74-4F7C-A25B-45C3A01DB26E,2,12.0066,1.2781,0.7936,1.0143,0.8628,0.0000,0.0000,0.0000,5.3840,466,0.0000,0,0.0000,0.0000,2738.0000,0.8182,11:11:26,2024-04-08T11:11:26.831,0.5877,1.223636e+00,1.745821e+01,1.1088
489,1.9978,1.9978,0.7694,195.0385,137.3846,138.0385,0.5544,1,1,499,89,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7737,0.3281,0.2656,3.0478,13.2168,0.4771,2024-04-08,1.5949,3.1108,1.5949,33.7407,27.6870,7.4406,-10.0000,-90.0000,0.8545,0.5392,0.0000,0.1344,7.7111,1.0363,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,20,22,200,637,154.6538,4.1580,0F6F23D9-8EA4-40D9-8E0B-CC434757A1EB,2,17.4948,1.4197,0.7077,1.0048,1.3237,0.0000,0.0000,0.0000,4.3407,469,0.0000,0,0.0000,0.0000,4021.0000,0.5609,11:11:27,2024-04-08T11:11:27.008,0.4873,2.124240e+00,1.576213e+01,2.4948
490,1.9210,1.9210,0.1934,174.2400,136.6400,139.2400,0.5544,1,1,16,269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6371,0.4683,0.0617,2.1352,22.2766,0.3247,2024-04-08,1.5639,5.8828,1.5639,52.6957,27.7500,4.4849,45.0000,-50.0000,0.0000,1.5583,0.0000,0.2230,5.8704,1.3089,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,27,26,224,637,148.2000,9.1476,C7F6C67C-59BD-40AE-9271-B161A21EE6E1,2,14.3587,1.2752,0.7991,1.0190,0.6446,0.0000,0.0000,0.0000,8.1240,470,0.0000,0,0.0000,0.0000,3705.0000,0.5246,11:11:27,2024-04-08T11:11:27.067,0.7342,2.002873e+00,1.065984e+02,1.9404
491,1.6136,1.6136,0.1533,181.6190,135.0952,140.5714,0.5544,1,1,994,213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6606,0.4198,0.1145,2.3819,14.8683,0.6087,2024-04-08,1.4334,3.5420,1.4334,46.0870,27.8750,5.2939,30.0000,-60.0000,0.0000,1.0907,0.0000,0.1889,5.8455,1.1042,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,21,23,252,637,149.6190,6.3756,A42D6BE0-EC19-40BF-841D-08EFCBFCE4E7,2,13.8994,1.3444,0.7740,1.0405,0.9348,0.0000,0.0000,0.0000,8.7149,472,0.0000,0,0.0000,0.0000,3142.0000,0.4921,11:11:27,2024-04-08T11:11:27.183,0.5953,1.541958e+00,2.326721e+01,1.1088
492,1.3831,1.3831,0.1187,182.2778,132.5000,141.2778,0.5544,1,1,642,870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8070,0.5520,0.0417,1.8116,21.7527,0.3051,2024-04-08,1.3270,5.7750,1.3270,59.8421,27.9840,3.3968,40.0000,-45.0000,0.0000,2.1102,0.0000,0.2944,4.3350,1.2762,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,28,25,277,637,148.3889,9.1476,449998C3-15AD-472C-94CB-696D520CA324,2,11.2225,1.3757,0.7751,1.0662,0.5159,0.0000,0.0000,0.0000,13.1366,474,0.0000,0,0.0000,0.0000,2671.0000,0.8016,11:11:27,2024-04-08T11:11:27.302,0.7702,1.223636e+00,1.008451e+02,1.3860
493,1.9978,1.9978,0.2324,190.7692,139.1923,150.7308,0.5544,1,1,622,935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7638,0.6604,0.1549,1.5142,14.7383,0.5591,2024-04-08,1.5949,3.5728,1.5949,41.7143,28.1090,2.3274,50.0000,-60.0000,0.0000,1.3498,0.0000,0.4297,4.3127,1.8530,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,22,21,304,637,155.9615,5.8212,FBAFF2C0-E964-48A3-9BE8-C2D67DAACF63,2,12.3313,1.3705,0.7901,1.0829,0.8367,0.0000,0.0000,0.0000,4.6615,476,0.0000,0,0.0000,0.0000,4055.0000,0.5239,11:11:27,2024-04-08T11:11:27.420,0.5536,2.124240e+00,2.387947e+01,1.3860
494,13.1770,13.1770,0.8365,148.2973,97.0450,94.5946,0.5544,1,1,70,663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8338,0.8806,0.9458,1.1356,18.3931,1.0000,2024-04-08,4.0960,4.7278,4.0960,138.1765,28.1090,1.0000,15.0000,-90.0000,0.0473,0.9548,0.0000,1.0000,5.5161,5.5161,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,22,23,327,637,112.0901,5.2668,F0F0C022-8215-4EB2-952F-D927E0D4B82F,1,22.0646,1.5281,0.6379,0.9747,1.1996,0.0000,0.0000,0.0000,24.2110,476,0.0000,0,0.0000,0.0000,12442.0000,0.7223,11:11:27,2024-04-08T11:11:27.420,0.1336,3.598209e+01,5.533194e+01,4.1580
495,1.8442,1.8442,0.2093,191.5833,145.5417,151.2500,0.5544,1,1,626,406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7631,0.4932,0.1168,2.0275,16.2767,0.4571,2024-04-08,1.5323,4.0194,1.5323,43.0000,28.1090,4.1272,-25.0000,55.0000,0.0000,1.1555,0.0000,0.2423,5.5177,1.3369,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,22,25,352,637,160.0417,6.3756,738EE97A-2CF5-40FA-8057-5C72CB1D8D2B,2,13.7092,1.3163,0.7895,1.0392,0.8423,0.0000,0.0000,0.0000,6.0997,476,0.0000,0,0.0000,0.0000,3841.0000,0.7986,11:11:27,2024-04-08T11:11:27.420,0.6188,1.883911e+00,3.400027e+01,1.6632
496,5.1020,5.1020,0.6469,203.1385,139.4923,135.3231,0.5544,1,1,747,676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5002,0.2139,0.3299,4.6756,23.4304,0.4626,2024-04-08,2.5487,6.3294,2.5487,32.5714,28.1720,12.6096,-40.0000,-90.0000,0.8470,0.5414,0.0000,0.0793,15.8720,1.2587,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,25,30,379,637,158.0308,8.5932,0B36950E-511E-4CFD-A0FB-67AC188DA9A8,3,34.2614,1.4563,0.6662,0.9701,1.4623,0.0000,0.0000,0.0000,3.6584,477,0.0000,0,0.0000,0.0000,10272.0000,0.1574,11:11:27,2024-04-08T11:11:27.478,0.5973,8.669064e+00,1.327658e+02,4.7124
497,4.8409,4.8409,0.8924,155.7143,123.5714,127.6190,0.5544,1,1,83,238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8633,0.8200,0.9494,1.2194,13.6014,1.0000,2024-04-08,2.4827,3.1724,2.4827,66.6897,28.2190,1.0000,-80.0000,0.0000,0.0357,0.9655,0.0000,1.0000,4.3064,4.3064,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,21,18,411,637,133.6190,4.1580,8D70288A-8B49-41C5-B0DE-8B1D633A9993,1,17.2258,1.2601,0.8196,1.0328,1.2665,0.0000,0.0000,0.0000,15.5986,478,0.0000,0,0.0000,0.0000,8418.0000,0.8067,11:11:27,2024-04-08T11:11:27.537,0.2174,8.012246e+00,1.671716e+01,2.2176
